postal,active_total,candidate_total,delta_total,active_bus,candidate_bus,delta_bus,active_covered_ratio,candidate_covered_ratio,delta_covered_ratio,active_state,candidate_state,active_routing_type,candidate_routing_type
068811,81.8,81.8,0.0,100.0,100.0,0.0,0.596,0.596,0.0,SCORED,SCORED,sheltered_with_bus_stop_access_connector,sheltered_with_bus_stop_access_connector
068813,65.4,65.4,0.0,100.0,100.0,0.0,0.196,0.196,0.0,SCORED,SCORED,sheltered,sheltered
068814,86.8,86.8,0.0,100.0,100.0,0.0,0.669,0.669,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
068815,71.5,71.5,0.0,100.0,100.0,0.0,0.176,0.176,0.0,SCORED,SCORED,sheltered,sheltered
068876,67.9,67.9,0.0,100.0,100.0,0.0,0.39,0.39,0.0,SCORED,SCORED,sheltered,sheltered
068877,79.9,79.9,0.0,100.0,100.0,0.0,0.524,0.524,0.0,SCORED,SCORED,sheltered,sheltered
068882,71.0,71.0,0.0,100.0,100.0,0.0,0.3,0.3,0.0,SCORED,SCORED,sheltered,sheltered
068892,64.6,64.6,0.0,100.0,100.0,0.0,0.214,0.214,0.0,SCORED,SCORED,sheltered,sheltered
068893,71.6,71.6,0.0,100.0,100.0,0.0,0.364,0.364,0.0,SCORED,SCORED,sheltered,sheltered
068894,74.5,74.5,0.0,100.0,100.0,0.0,0.464,0.464,0.0,SCORED,SCORED,sheltered,sheltered
068895,72.8,72.8,0.0,100.0,100.0,0.0,0.375,0.375,0.0,SCORED,SCORED,sheltered,sheltered
068896,72.6,72.6,0.0,100.0,100.0,0.0,0.372,0.372,0.0,SCORED,SCORED,sheltered,sheltered
068897,49.6,49.6,0.0,0.0,0.0,0.0,0.21,0.21,0.0,SCORED,SCORED,sheltered,sheltered
068898,64.8,64.8,0.0,100.0,100.0,0.0,0.194,0.194,0.0,SCORED,SCORED,sheltered,sheltered
068899,63.5,63.5,0.0,100.0,100.0,0.0,0.179,0.179,0.0,SCORED,SCORED,sheltered,sheltered
068900,64.1,64.1,0.0,100.0,100.0,0.0,0.315,0.315,0.0,SCORED,SCORED,sheltered,sheltered
068901,65.4,65.4,0.0,100.0,100.0,0.0,0.324,0.324,0.0,SCORED,SCORED,sheltered,sheltered
068902,64.9,64.9,0.0,100.0,100.0,0.0,0.32,0.32,0.0,SCORED,SCORED,sheltered,sheltered
068906,70.1,70.1,0.0,100.0,100.0,0.0,0.444,0.444,0.0,SCORED,SCORED,sheltered,sheltered
068907,65.6,65.6,0.0,100.0,100.0,0.0,0.325,0.325,0.0,SCORED,SCORED,sheltered,sheltered
068908,62.6,62.6,0.0,100.0,100.0,0.0,0.112,0.112,0.0,SCORED,SCORED,sheltered,sheltered
068909,62.4,62.4,0.0,100.0,100.0,0.0,0.112,0.112,0.0,SCORED,SCORED,sheltered,sheltered
068911,70.7,70.7,0.0,100.0,100.0,0.0,0.357,0.357,0.0,SCORED,SCORED,sheltered,sheltered
068912,75.8,75.8,0.0,100.0,100.0,0.0,0.408,0.408,0.0,SCORED,SCORED,sheltered,sheltered
068913,68.7,68.7,0.0,100.0,100.0,0.0,0.427,0.427,0.0,SCORED,SCORED,sheltered,sheltered
068914,63.5,63.5,0.0,100.0,100.0,0.0,0.116,0.116,0.0,SCORED,SCORED,sheltered,sheltered
068978,71.1,71.1,0.0,100.0,100.0,0.0,0.368,0.368,0.0,SCORED,SCORED,sheltered,sheltered
068979,72.5,72.5,0.0,100.0,100.0,0.0,0.388,0.388,0.0,SCORED,SCORED,sheltered,sheltered
068980,72.4,72.4,0.0,100.0,100.0,0.0,0.385,0.385,0.0,SCORED,SCORED,sheltered,sheltered
068981,72.2,72.2,0.0,100.0,100.0,0.0,0.38,0.38,0.0,SCORED,SCORED,sheltered,sheltered
069043,79.9,79.9,0.0,100.0,100.0,0.0,0.493,0.493,0.0,SCORED,SCORED,sheltered,sheltered
069044,79.7,79.7,0.0,100.0,100.0,0.0,0.487,0.487,0.0,SCORED,SCORED,sheltered,sheltered
069046,66.1,66.1,0.0,100.0,100.0,0.0,0.235,0.235,0.0,SCORED,SCORED,sheltered,sheltered
069047,80.1,80.1,0.0,100.0,100.0,0.0,0.496,0.496,0.0,SCORED,SCORED,sheltered,sheltered
069110,49.3,49.3,0.0,0.0,0.0,0.0,0.182,0.182,0.0,SCORED,SCORED,sheltered,sheltered
069111,47.9,47.9,0.0,0.0,0.0,0.0,0.153,0.153,0.0,SCORED,SCORED,sheltered,sheltered
069112,42.5,42.5,0.0,0.0,0.0,0.0,0.238,0.238,0.0,SCORED,SCORED,sheltered,sheltered
069113,59.1,59.1,0.0,95.3,95.3,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_bus_stop_access_connector,sheltered_with_bus_stop_access_connector
069114,44.0,44.0,0.0,0.0,0.0,0.0,0.094,0.094,0.0,SCORED,SCORED,sheltered,sheltered
069115,78.8,78.8,0.0,100.0,100.0,0.0,0.469,0.469,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
069116,73.4,74.4,1.0,95.3,100.0,4.7,0.359,0.359,0.0,SCORED,SCORED,sheltered,sheltered
069118,75.6,76.1,0.5,97.4,100.0,2.6,0.404,0.404,0.0,SCORED,SCORED,sheltered,sheltered
069119,73.6,73.6,0.0,0.0,0.0,0.0,0.865,0.865,0.0,SCORED,SCORED,sheltered,sheltered
069120,46.6,46.6,0.0,0.0,0.0,0.0,0.157,0.157,0.0,SCORED,SCORED,sheltered,sheltered
069121,43.5,43.5,0.0,0.0,0.0,0.0,0.087,0.087,0.0,SCORED,SCORED,sheltered,sheltered
069183,82.2,82.8,0.6,97.4,100.0,2.6,0.569,0.569,0.0,SCORED,SCORED,sheltered,sheltered
069184,87.4,87.4,0.0,100.0,100.0,0.0,0.685,0.685,0.0,SCORED,SCORED,sheltered,sheltered
069247,40.0,60.0,20.0,0.0,100.0,100.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
069248,40.0,60.0,20.0,0.0,100.0,100.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
069249,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
069250,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
069251,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
069252,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
069253,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
069254,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
069255,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
069256,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
069257,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
069261,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
069320,74.1,74.1,0.0,100.0,100.0,0.0,0.352,0.352,0.0,SCORED,SCORED,sheltered,sheltered
069321,66.8,66.8,0.0,100.0,100.0,0.0,0.169,0.169,0.0,SCORED,SCORED,sheltered,sheltered
069322,66.8,66.8,0.0,100.0,100.0,0.0,0.169,0.169,0.0,SCORED,SCORED,sheltered,sheltered
069323,66.8,66.8,0.0,100.0,100.0,0.0,0.169,0.169,0.0,SCORED,SCORED,sheltered,sheltered
069324,66.8,66.8,0.0,100.0,100.0,0.0,0.169,0.169,0.0,SCORED,SCORED,sheltered,sheltered
069325,66.8,66.8,0.0,100.0,100.0,0.0,0.169,0.169,0.0,SCORED,SCORED,sheltered,sheltered
069326,66.8,66.8,0.0,100.0,100.0,0.0,0.169,0.169,0.0,SCORED,SCORED,sheltered,sheltered
069327,66.8,66.8,0.0,100.0,100.0,0.0,0.169,0.169,0.0,SCORED,SCORED,sheltered,sheltered
069328,66.8,66.8,0.0,100.0,100.0,0.0,0.169,0.169,0.0,SCORED,SCORED,sheltered,sheltered
069329,66.8,66.8,0.0,100.0,100.0,0.0,0.169,0.169,0.0,SCORED,SCORED,sheltered,sheltered
069330,66.8,66.8,0.0,100.0,100.0,0.0,0.169,0.169,0.0,SCORED,SCORED,sheltered,sheltered
069331,66.8,66.8,0.0,100.0,100.0,0.0,0.169,0.169,0.0,SCORED,SCORED,sheltered,sheltered
069332,66.8,66.8,0.0,100.0,100.0,0.0,0.169,0.169,0.0,SCORED,SCORED,sheltered,sheltered
069333,73.9,73.9,0.0,100.0,100.0,0.0,0.347,0.347,0.0,SCORED,SCORED,sheltered,sheltered
069334,66.8,66.8,0.0,100.0,100.0,0.0,0.169,0.169,0.0,SCORED,SCORED,sheltered,sheltered
069400,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
069401,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
069402,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
069403,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
069404,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
069405,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
069406,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
069410,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
069412,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
069413,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
